,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,age_bin
34142,1,2,2,0,0,2,0,6,4,0,2
34143,1,0,2,0,2,0,0,6,4,1,2
34144,7,2,3,0,0,0,0,6,4,1,1
34145,1,1,3,1,2,0,0,6,4,1,3
34146,7,1,3,0,2,0,0,6,4,1,1
34147,10,0,1,0,1,1,0,6,4,1,3
34148,9,2,5,0,2,0,0,6,4,1,1
34149,1,1,5,1,0,0,0,6,4,0,2
34150,5,0,5,0,2,0,0,6,4,1,4
34151,1,1,0,0,2,2,0,6,4,1,4
34152,7,1,2,0,0,2,0,6,4,1,2
34153,1,1,1,0,2,2,0,6,4,1,2
34154,10,0,2,0,0,0,1,6,4,1,3
34155,1,2,2,0,2,0,0,6,4,1,1
34156,1,1,3,0,2,0,0,6,4,1,1
34157,0,2,6,0,2,2,0,6,4,0,2
34158,0,1,3,0,0,0,0,6,4,1,3
34159,7,1,3,0,0,0,0,6,4,1,3
34160,6,1,2,0,2,0,0,6,4,0,2
34161,1,1,2,1,0,2,0,6,4,1,2
34162,1,1,2,0,2,0,0,6,4,1,1
34163,9,2,5,0,0,0,1,6,4,0,1
34164,1,1,0,0,0,0,0,6,4,0,4
34165,9,2,5,0,0,0,0,6,4,1,3
34166,0,2,2,0,2,0,0,6,4,1,1
34167,2,1,0,1,2,0,0,6,4,1,3
34168,1,1,1,0,0,0,1,6,4,0,3
34169,1,2,2,0,0,0,0,6,4,1,2
34170,8,2,3,0,2,0,0,6,4,0,1
34171,1,2,1,0,2,0,0,6,4,1,2
34172,7,2,3,0,0,0,0,6,4,0,2
34173,10,2,3,0,0,0,1,6,4,1,2
34174,0,1,6,0,0,0,0,6,4,1,2
34175,1,1,1,1,0,0,0,6,4,1,4
34176,1,0,1,0,2,0,0,6,4,1,3
34177,3,2,2,1,0,0,0,6,4,0,3
34178,6,2,6,0,0,0,0,6,4,1,2
34179,1,1,2,1,0,0,0,6,4,1,2
34180,9,1,5,0,2,0,0,6,4,1,2
34181,6,1,2,0,2,0,0,6,4,1,1
34182,7,1,3,0,0,0,0,6,4,1,2
34183,1,2,0,0,2,0,1,6,4,1,1
34184,0,2,6,0,2,0,1,6,4,1,1
34185,9,2,3,0,2,0,0,6,4,1,2
34186,4,2,6,0,0,2,0,6,4,1,2
34187,1,2,3,1,2,0,0,6,4,1,2
34188,5,1,2,0,0,0,0,6,4,1,4
34189,8,2,3,0,0,0,0,6,4,0,1
34190,9,2,5,0,2,0,0,6,4,0,2
34191,1,2,3,0,0,2,0,6,4,1,2
34192,7,2,3,0,2,0,0,6,4,0,1
34193,1,1,0,0,0,2,0,6,4,0,1
34194,0,2,2,0,0,0,0,6,4,1,2
34195,0,1,3,0,2,0,0,6,4,1,1
34196,1,1,1,0,2,0,0,6,4,1,2
34197,0,0,5,0,0,2,1,6,4,1,3
34198,1,2,2,0,0,2,0,6,4,1,2
34199,10,1,0,1,0,0,0,6,4,1,3
34200,2,1,0,1,2,0,0,6,4,1,3
34201,3,0,6,0,2,0,0,6,4,0,2
34202,1,1,0,0,2,0,0,6,4,1,4
34203,7,0,3,0,0,2,1,6,4,1,2
34204,3,1,0,0,0,0,1,6,4,1,4
34205,0,2,3,0,2,0,0,6,4,0,1
34206,0,0,6,1,2,0,0,6,4,1,2
34207,9,2,6,0,2,0,0,6,4,1,2
34208,0,1,6,0,0,2,0,6,4,0,2
34209,1,2,2,0,0,2,1,6,4,1,2
34210,1,1,2,0,2,0,0,6,4,1,3
34211,0,0,3,0,0,0,0,6,4,1,1
34212,6,1,2,0,0,0,0,6,4,1,2
34213,0,1,6,0,0,0,0,6,4,0,4
34214,1,1,3,0,2,0,0,6,4,1,2
34215,1,1,2,0,2,0,0,6,4,1,2
34216,0,2,6,0,0,0,0,6,4,1,2
34217,8,2,3,0,0,0,0,6,4,1,1
34218,1,1,2,1,0,0,0,6,4,1,2
34219,1,2,2,0,0,0,0,6,4,0,1
34220,4,1,6,0,2,2,0,6,4,0,2
34221,1,1,2,1,2,0,1,6,4,1,1
34222,1,0,2,0,0,0,0,6,4,1,3
34223,7,1,3,1,2,0,0,6,4,1,3
34224,0,2,3,0,2,2,0,6,4,0,1
34225,0,1,6,0,2,0,0,6,4,0,1
34226,1,1,2,0,0,0,0,6,4,1,1
34227,1,0,2,0,0,2,0,6,4,0,3
34228,1,1,1,1,0,0,1,6,4,0,2
34229,1,2,2,0,0,0,1,6,4,0,2
34230,1,1,2,0,0,0,0,6,4,1,1
34231,1,2,2,0,0,0,0,6,4,1,1
34232,0,1,5,0,0,0,0,6,2,1,1
34233,1,1,1,0,0,0,0,6,2,1,1
34234,1,2,2,1,2,0,0,6,2,1,1
34235,1,2,2,0,0,0,0,6,2,1,2
34236,7,2,3,0,2,0,0,6,2,1,1
34237,9,2,6,0,2,2,0,6,2,0,1
34238,9,2,5,0,0,0,1,6,2,1,2
34239,3,2,0,0,0,2,0,6,2,1,1
34240,7,2,0,1,2,0,0,6,2,0,3
34241,4,2,6,0,2,0,0,6,2,1,2
34242,0,2,3,0,0,0,0,6,2,1,1
34243,0,2,3,0,2,0,1,6,2,1,1
34244,0,0,2,0,2,0,0,6,2,0,4
34245,1,1,0,1,2,0,0,6,2,1,3
34246,1,2,0,0,0,0,0,6,2,1,2
34247,4,1,6,0,2,0,1,6,2,1,1
34248,7,1,3,0,2,2,0,6,2,1,2
34249,1,1,5,0,0,0,0,6,2,0,2
34250,9,2,2,0,2,0,1,6,2,1,2
34251,6,1,3,0,2,2,0,6,2,1,1
34252,9,1,2,0,2,0,1,6,2,1,1
34253,1,1,1,0,0,0,0,6,2,1,1
34254,9,2,6,0,2,0,0,6,2,1,2
34255,1,1,0,0,0,0,0,6,2,1,2
34256,0,2,6,0,2,0,0,6,2,0,2
34257,1,1,2,0,2,0,0,6,2,1,2
34258,1,1,3,1,2,0,0,6,2,1,2
34259,1,1,0,1,0,0,0,6,2,1,3
34260,8,2,3,0,2,0,0,6,2,1,1
34261,0,2,6,0,0,0,0,6,2,1,2
34262,1,0,2,0,0,2,1,6,2,0,2
34263,1,2,2,1,2,2,0,6,2,1,1
34264,7,1,3,1,2,0,0,6,2,1,2
34265,9,1,5,0,2,0,0,6,2,1,1
34266,7,2,3,0,1,1,0,6,2,0,1
34267,0,2,3,0,2,0,0,6,2,1,1
34268,9,1,6,0,2,0,0,6,2,1,2
34269,7,2,2,0,2,0,0,6,2,0,2
34270,0,2,3,0,2,0,0,6,2,0,1
34271,8,2,3,0,2,0,1,6,2,1,1
34272,1,1,5,0,2,0,0,6,2,1,1
34273,1,1,1,1,2,2,0,6,2,0,2
34274,0,2,6,0,0,0,0,6,2,1,1
34275,1,1,0,0,0,2,0,6,2,2,3
34276,0,1,5,0,0,2,0,6,2,0,2
34277,1,0,2,1,2,0,0,6,2,0,2
34278,9,1,1,0,0,0,0,6,2,1,1
34279,7,1,3,0,2,0,0,6,2,1,2
34280,9,1,5,0,2,0,0,6,2,0,2
34281,4,0,6,1,0,0,0,6,2,1,3
34282,1,1,2,0,2,0,0,6,2,1,2
34283,0,2,3,0,0,0,0,6,2,0,2
34284,7,1,3,1,2,0,0,6,2,1,3
34285,6,2,2,0,0,0,0,6,2,1,1
34286,0,1,6,1,0,0,0,6,2,1,2
34287,1,2,2,0,0,0,0,6,2,1,1
34288,1,1,1,0,0,0,0,6,2,1,2
34289,2,0,6,1,0,0,1,6,2,0,1
34290,1,1,2,0,2,0,0,6,2,0,1
34291,1,1,2,1,0,0,0,6,2,1,1
34292,1,2,2,1,2,0,0,6,2,1,0
34293,7,0,3,0,0,0,0,6,2,1,2
34294,9,1,5,0,2,0,0,6,2,0,2
34295,1,2,2,0,2,0,0,6,2,1,1
34296,7,2,3,0,0,0,0,6,2,1,2
34297,1,1,0,0,0,0,0,6,2,0,1
34298,1,1,0,0,1,1,0,6,2,1,2
34299,4,1,6,0,0,0,0,6,2,1,2
34300,7,2,3,0,2,2,0,6,2,1,1
34301,7,0,3,0,2,0,0,6,2,1,3
34302,6,1,3,0,2,0,0,6,2,1,3
34303,4,2,6,0,2,2,0,6,2,1,2
34304,7,1,3,0,2,2,0,6,2,0,1
34305,1,1,0,0,2,2,0,6,2,0,2
34306,1,1,2,0,0,0,0,6,2,1,1
34307,4,1,6,0,0,0,0,6,2,1,1
34308,1,2,3,0,2,2,1,6,2,1,2
34309,1,2,0,0,0,0,0,6,2,1,1
34310,1,2,0,0,2,0,0,6,2,1,1
34311,0,2,3,0,2,0,0,6,2,2,1
34312,1,0,2,1,0,0,0,6,2,1,2
34313,1,0,2,1,2,0,0,6,2,1,2
34314,8,2,7,0,2,2,0,6,2,1,1
34315,1,1,0,0,2,2,0,6,2,1,2
34316,4,2,6,0,2,2,0,6,2,0,1
34317,4,2,6,0,2,0,0,6,2,0,1
34318,2,1,3,0,2,0,0,6,2,1,1
34319,0,1,3,0,0,0,0,6,2,0,2
34320,1,1,2,0,2,0,0,6,2,1,2
34321,1,2,2,0,0,0,0,6,2,0,1
34322,7,2,3,0,0,0,0,6,2,0,1
34323,9,2,2,0,0,0,0,6,2,1,1
34324,6,1,2,1,0,0,0,6,2,1,3
34325,6,1,2,1,0,0,0,6,2,1,3
34326,9,1,2,0,0,0,0,6,2,1,1
34327,0,1,3,0,0,0,0,6,2,0,1
34328,4,2,6,0,2,0,0,6,2,1,1
34329,0,2,3,1,0,0,0,6,2,1,1
34330,4,2,6,0,0,0,0,6,2,1,1
34331,0,0,3,0,2,0,0,6,2,1,2
34332,1,1,2,0,2,0,1,6,2,1,2
34333,0,1,2,1,2,2,0,6,2,0,3
34334,7,2,3,0,2,0,0,6,2,0,2
34335,0,2,3,0,2,0,0,6,2,1,2
34336,4,0,6,1,0,0,0,6,2,0,3
34337,1,1,2,0,2,0,0,6,2,0,2
34338,0,0,3,0,0,0,0,6,2,1,2
34339,7,1,3,0,2,0,0,6,2,0,2
34340,9,2,5,0,0,0,0,6,2,1,1
34341,1,1,2,0,0,2,0,6,2,1,4
34342,1,1,2,0,0,2,0,6,2,1,3
34343,1,1,2,0,0,0,0,6,2,1,3
34344,6,2,5,1,2,0,0,6,2,1,2
34345,1,1,2,0,2,0,0,6,2,1,1
34346,1,1,2,0,0,0,1,6,2,1,3
34347,9,2,5,0,0,0,1,6,2,1,1
34348,0,1,3,0,2,2,0,6,2,1,1
34349,9,2,2,0,0,0,0,6,2,1,1
34350,1,2,2,0,0,2,0,6,2,0,1
34351,1,0,2,1,0,0,0,6,2,1,2
34352,7,2,3,0,0,2,0,6,2,1,1
34353,1,2,1,1,2,0,0,6,2,1,1
34354,1,1,2,0,0,0,0,6,2,1,1
34355,1,2,2,0,2,0,0,6,2,1,1
34356,9,1,5,0,2,0,0,6,2,1,1
34357,0,1,5,0,2,0,0,6,2,0,1
34358,0,1,5,0,2,0,0,6,2,0,1
34359,7,2,2,0,1,1,0,6,2,1,4
34360,0,1,5,0,2,0,0,6,2,1,1
34361,7,1,3,0,2,0,0,6,2,0,2
34362,9,1,5,0,2,2,0,6,2,1,1
34363,1,2,2,0,0,0,0,6,2,1,2
34364,6,2,5,1,0,0,0,6,2,1,2
34365,4,2,6,0,2,0,0,6,2,1,2
34366,0,1,5,0,2,0,0,6,2,1,1
34367,1,1,2,1,2,0,0,6,2,1,1
34368,1,1,0,1,2,0,0,6,2,1,2
34369,6,2,6,0,2,2,0,6,2,0,1
34370,0,1,5,0,0,0,0,6,2,1,1
34371,1,1,5,0,2,0,0,6,2,1,2
34372,6,2,6,0,0,0,0,6,2,1,1
34373,6,2,6,0,0,0,0,6,2,1,1
34374,0,1,3,0,0,0,0,6,2,1,2
34375,9,1,5,0,2,0,0,6,2,1,2
34376,1,1,2,0,0,0,0,6,2,0,3
34377,2,0,3,0,2,0,0,6,2,1,2
34378,1,1,2,1,0,0,0,6,2,1,2
34379,1,2,2,0,2,2,0,6,2,1,1
34380,1,2,3,0,0,0,0,6,2,0,2
34381,2,1,5,0,2,0,1,6,2,1,2
34382,9,2,7,0,0,0,0,6,2,0,2
34383,7,2,3,0,0,0,0,6,2,0,1
34384,0,1,5,0,2,0,0,6,2,1,1
34385,0,1,3,0,0,2,0,6,2,1,2
34386,2,0,3,0,0,0,0,6,2,1,3
34387,0,1,3,0,0,2,0,6,2,0,1
34388,6,1,3,0,0,0,0,6,2,1,1
34389,7,2,3,0,0,0,0,6,2,1,1
34390,0,2,5,0,0,0,0,6,2,1,1
34391,0,1,6,0,0,2,0,6,2,1,2
34392,1,1,2,1,2,0,0,6,2,1,1
34393,4,2,3,0,0,2,0,6,2,0,2
34394,1,1,0,1,2,0,1,6,2,1,1
34395,0,2,6,0,2,2,0,6,2,0,2
34396,9,1,5,0,2,0,0,6,2,1,3
34397,3,2,3,0,2,0,0,6,2,1,2
34398,0,1,6,0,2,0,0,6,2,0,1
34399,1,1,0,0,0,0,0,6,2,1,2
34400,1,1,1,1,0,0,0,6,2,1,2
34401,4,1,5,0,0,0,0,6,2,0,2
34402,9,2,0,1,2,0,0,6,2,1,2
34403,7,1,3,0,0,0,0,6,2,1,3
34404,1,2,0,0,2,0,0,6,2,0,2
34405,7,2,3,0,2,2,0,6,2,0,2
34406,7,1,3,0,0,0,0,6,2,1,1
34407,1,1,1,1,0,0,0,6,2,2,2
34408,7,1,3,0,2,0,0,6,2,1,3
34409,7,1,3,0,2,0,0,6,2,1,2
34410,1,3,0,0,0,0,0,6,2,1,4
34411,9,2,6,0,0,0,0,6,2,1,2
34412,7,2,3,0,0,0,0,6,2,1,1
34413,1,2,3,0,2,0,0,6,2,1,2
34414,8,2,3,0,0,0,0,6,2,1,1
34415,1,2,2,0,2,0,0,6,2,0,1
34416,7,1,3,0,0,0,1,6,2,0,3
34417,9,1,1,1,0,0,0,6,2,2,4
34418,0,2,3,0,2,0,0,6,2,0,2
34419,9,2,6,0,2,0,1,6,2,1,2
34420,0,1,6,1,0,0,0,6,2,0,4
34421,2,2,6,0,2,2,0,6,2,1,2
34422,2,1,1,0,2,0,0,6,2,0,2
34423,8,3,2,0,0,0,0,6,2,0,1
34424,1,1,6,0,0,2,0,6,2,1,2
34425,4,1,5,0,0,0,0,6,2,1,2
34426,1,1,0,1,2,2,0,6,2,1,4
34427,0,2,3,0,2,0,0,6,2,2,1
34428,7,1,3,0,0,2,0,6,2,1,3
34429,7,1,3,1,2,0,0,6,2,0,1
34430,2,2,6,0,2,0,0,6,2,1,2
34431,0,1,6,0,0,0,0,6,2,1,2
34432,7,1,3,0,0,0,0,6,2,0,3
34433,1,0,3,0,0,0,0,6,2,0,1
34434,6,2,2,0,2,0,0,6,2,1,1
34435,7,1,3,0,0,0,0,6,2,0,3
34436,2,0,3,0,2,0,0,6,2,1,2
34437,8,2,3,0,2,0,0,6,2,1,1
34438,6,1,3,0,0,0,0,6,2,1,1
34439,7,1,3,0,2,0,0,6,2,1,1
34440,0,2,2,0,2,0,1,6,2,0,1
34441,9,2,6,0,0,0,0,6,2,1,1
34442,1,1,2,1,2,2,0,6,2,1,1
34443,1,1,2,0,0,0,0,6,2,1,1
34444,7,2,3,0,0,0,0,6,2,0,1
34445,7,1,1,0,2,0,0,6,2,0,3
34446,9,1,5,0,2,2,1,6,2,1,1
34447,2,2,6,0,2,0,0,6,2,1,4
34448,1,1,1,1,0,0,0,6,2,0,2
34449,1,1,1,0,2,2,0,6,2,1,2
34450,7,2,3,0,0,2,0,6,2,0,1
34451,7,1,3,1,2,0,0,6,2,0,1
34452,1,1,2,0,0,0,0,6,2,1,3
34453,0,2,6,0,0,0,1,6,2,1,2
34454,1,1,2,1,2,0,0,6,2,1,2
34455,1,1,0,0,2,2,0,6,2,1,3
34456,7,2,3,0,0,0,0,6,2,0,1
34457,8,2,6,0,0,0,1,6,2,1,1
34458,7,1,1,0,2,0,0,6,2,0,4
34459,7,0,3,0,0,0,0,6,2,1,3
34460,1,1,1,0,0,0,0,6,2,0,2
34461,2,2,6,0,0,0,0,6,2,0,2
34462,1,1,1,0,2,0,0,6,2,2,2
34463,1,2,2,0,2,0,0,6,2,1,2
34464,1,1,1,0,0,0,0,6,2,1,2
34465,1,1,2,0,2,0,0,6,2,1,2
34466,4,1,6,0,0,2,0,6,2,1,2
34467,1,1,2,0,0,0,0,6,2,1,2
34468,6,2,6,0,0,0,0,6,2,1,1
34469,1,1,0,0,0,0,0,6,2,1,2
34470,1,2,2,1,0,0,0,6,2,0,2
34471,0,2,3,0,2,0,0,6,2,1,2
34472,9,2,3,0,0,0,0,6,2,0,1
34473,0,1,3,0,0,0,0,6,2,1,1
34474,7,0,3,0,2,2,0,6,2,0,3
34475,8,2,6,0,2,0,0,6,2,1,1
34476,1,1,0,0,2,0,0,6,2,1,2
34477,9,2,3,0,0,0,0,6,2,1,1
34478,0,2,6,0,2,0,0,6,2,0,1
34479,1,1,0,1,0,0,1,6,2,0,3
34480,1,2,0,0,0,0,0,6,2,1,2
34481,1,1,1,0,2,0,0,6,2,1,3
34482,1,1,2,0,2,0,0,6,2,1,2
34483,1,2,2,0,2,0,0,6,2,0,1
34484,8,2,3,0,0,0,0,6,2,0,1
34485,1,1,1,0,2,2,0,6,2,1,2
34486,4,1,6,0,2,0,0,6,2,1,1
34487,7,2,6,0,1,1,1,6,2,1,2
34488,0,1,6,0,0,2,0,6,2,1,1
34489,0,2,3,0,0,0,0,6,2,1,1
34490,1,1,2,0,2,2,0,6,2,0,1
34491,1,1,0,0,0,0,0,6,2,1,3
34492,0,1,1,0,2,0,0,6,2,1,1
34493,0,2,3,0,2,0,0,6,2,1,2
34494,1,1,2,0,0,0,0,6,2,0,1
34495,0,2,3,0,2,0,0,6,2,1,2
34496,4,1,6,0,2,0,0,6,2,1,2
34497,0,1,1,0,0,0,0,6,2,0,1
34498,0,2,3,0,0,0,0,6,2,0,2
34499,1,2,0,1,0,2,0,6,2,1,1
34500,0,2,3,0,0,2,0,6,2,1,1
34501,9,1,5,0,2,0,0,6,2,1,2
34502,1,1,2,0,2,0,0,6,2,1,1
34503,4,2,6,0,2,0,1,6,2,1,1
34504,1,1,2,1,0,0,0,6,2,1,3
34505,1,2,0,0,0,0,0,6,2,0,1
34506,0,1,2,0,0,0,0,6,2,1,4
34507,9,2,5,0,2,0,0,6,2,1,1
34508,1,1,0,0,2,2,0,6,2,1,3
34509,7,0,3,0,2,0,0,6,2,1,3
34510,7,2,3,0,2,0,0,6,2,1,2
34511,0,2,3,1,2,0,0,6,2,1,2
34512,1,1,2,1,2,0,0,6,2,1,3
34513,1,1,2,0,2,0,0,6,2,1,1
34514,7,2,3,0,2,0,0,6,2,0,1
34515,8,2,3,0,0,0,0,6,2,1,1
34516,1,2,2,0,0,0,0,6,2,0,1
34517,0,1,3,0,0,0,0,6,2,1,4
34518,1,2,2,0,0,0,0,6,2,1,1
34519,0,0,3,0,2,0,0,6,2,0,2
34520,7,0,3,0,0,0,0,6,2,0,2
34521,2,1,3,0,2,2,0,6,2,0,2
34522,0,1,3,0,2,0,0,6,2,1,3
34523,1,1,2,0,1,1,0,6,2,1,2
34524,8,2,3,0,2,0,0,6,2,1,1
34525,7,0,3,0,2,0,0,6,2,1,1
34526,4,2,6,0,2,0,1,6,2,0,2
34527,9,1,6,0,0,0,1,6,2,0,1
34528,0,2,3,0,2,0,0,6,2,1,1
34529,0,2,3,1,0,0,0,6,2,2,2
34530,0,1,7,0,0,0,0,6,2,1,3
34531,1,2,1,0,2,0,0,6,2,1,1
34532,9,2,5,1,2,2,0,6,2,1,3
34533,1,2,2,0,0,0,0,6,2,1,1
34534,4,2,6,0,0,0,0,6,2,0,2
34535,7,2,5,0,2,0,0,6,2,1,1
34536,1,1,2,0,0,0,0,6,2,1,2
34537,9,1,3,1,2,0,0,6,2,1,1
34538,1,1,2,1,2,0,0,6,2,1,3
34539,6,2,6,0,2,0,0,6,2,1,1
34540,9,1,6,0,0,2,0,6,2,0,1
34541,7,2,3,0,0,0,0,6,2,1,1
34542,7,2,3,0,2,0,0,6,2,1,1
34543,7,2,3,0,2,0,0,6,2,1,2
34544,0,1,5,0,2,0,0,6,2,1,1
34545,0,1,5,0,0,0,0,6,2,1,1
34546,0,1,5,0,1,1,0,6,2,0,2
34547,0,2,6,0,2,0,0,6,2,0,1
34548,1,0,1,1,2,0,0,6,2,0,4
34549,0,2,6,0,2,0,0,6,2,1,1
34550,4,0,6,0,2,0,0,6,2,0,3
34551,9,1,5,0,2,0,0,6,2,0,2
34552,0,2,3,0,2,0,0,6,2,0,2
34553,7,2,6,0,2,0,0,6,2,1,2
34554,7,2,3,0,2,0,0,6,2,0,1
34555,9,2,5,0,2,0,0,6,2,1,2
34556,7,0,3,0,0,0,0,6,2,0,2
34557,9,2,5,0,0,0,0,6,2,0,1
34558,0,2,3,0,0,0,0,6,2,1,1
34559,0,1,3,0,1,1,0,6,2,1,1
34560,8,2,3,0,1,1,0,6,2,1,1
34561,4,1,6,0,0,0,0,6,2,1,2
34562,1,1,0,0,2,0,0,6,2,1,1
34563,1,1,3,1,2,0,0,6,2,0,2
34564,7,2,3,0,2,0,0,6,2,0,1
34565,1,1,2,1,0,0,0,6,2,0,1
34566,1,1,1,0,2,0,0,6,2,1,1
34567,1,1,2,0,0,0,0,6,2,1,3
34568,1,1,2,1,2,0,0,6,2,1,1
34569,1,1,0,0,0,0,0,6,2,0,4
34570,7,0,3,0,0,0,0,6,2,1,2
34571,9,2,6,0,2,0,0,6,2,1,1
34572,0,2,3,0,2,0,0,6,2,0,1
34573,1,1,2,1,2,0,0,6,2,1,1
34574,6,1,3,0,2,0,0,6,2,0,2
34575,0,1,3,0,0,0,0,6,2,1,2
34576,9,2,3,0,0,0,0,6,2,1,1
34577,0,2,6,0,0,0,1,6,2,1,1
34578,1,2,3,0,2,0,0,6,2,1,2
34579,0,2,6,0,2,0,0,6,2,0,2
34580,4,2,2,0,2,0,0,6,2,0,1
34581,1,2,2,0,2,0,0,6,2,0,1
34582,4,2,2,0,2,0,1,6,2,1,1
34583,2,2,6,0,2,0,0,6,2,1,2
34584,7,2,2,0,2,0,0,6,2,0,1
34585,0,1,6,0,0,0,0,6,2,1,2
34586,8,2,3,0,2,0,0,6,2,1,1
34587,1,1,0,0,2,0,0,6,2,1,2
34588,9,2,5,0,0,0,0,6,2,2,1
34589,1,1,3,0,2,0,0,6,2,1,2
34590,9,2,5,0,2,0,0,6,2,1,1
34591,1,1,2,0,2,0,0,6,2,1,2
34592,0,1,6,0,2,0,0,6,2,1,2
34593,9,2,5,0,2,0,0,6,2,1,1
34594,9,2,5,0,0,0,0,6,2,1,1
34595,1,1,1,0,0,0,0,6,2,0,1
34596,9,2,3,0,0,2,0,6,2,1,1
34597,1,2,0,0,2,2,0,6,2,0,1
34598,0,1,6,0,2,2,0,6,2,1,2
34599,0,0,3,0,2,0,0,6,2,1,3
34600,9,1,6,0,2,2,0,6,2,1,1
34601,1,2,2,0,0,0,0,6,2,0,2
34602,9,1,5,0,2,0,0,6,2,1,2
34603,9,1,5,0,0,0,0,6,2,0,2
34604,1,2,2,0,0,0,0,6,2,0,2
34605,1,2,2,0,2,0,0,6,2,1,2
34606,7,1,3,0,2,0,0,6,2,0,3
34607,1,1,1,0,2,0,0,6,2,1,1
34608,4,1,3,0,1,1,0,6,2,0,2
34609,9,1,6,0,2,0,0,6,2,1,2
34610,1,2,2,0,2,2,0,6,2,1,1
34611,1,1,2,1,0,0,0,6,2,1,2
34612,9,1,5,0,2,2,0,6,2,1,3
34613,0,2,2,0,2,0,0,6,2,1,1
34614,0,2,3,0,2,0,0,6,2,1,1
34615,1,2,2,0,0,0,0,6,2,1,1
34616,1,1,2,0,0,0,0,6,2,1,4
34617,1,2,2,1,0,0,0,6,2,1,2
34618,1,1,2,1,1,1,0,6,2,1,2
34619,2,0,5,0,2,0,0,6,2,0,4
34620,1,1,0,0,2,2,0,6,2,1,4
34621,8,2,6,0,2,0,0,6,2,1,1
34622,7,1,3,0,0,0,0,6,2,1,1
34623,0,2,3,0,2,2,0,6,2,0,1
34624,1,1,1,0,2,0,0,6,2,1,1
34625,7,1,3,0,2,2,0,6,2,1,3
34626,0,1,3,0,2,0,0,6,2,1,2
34627,7,1,3,0,2,0,0,6,2,0,2
34628,7,0,0,0,0,0,0,6,2,1,4
34629,1,2,3,0,2,0,0,6,2,1,1
34630,9,2,5,0,0,0,0,6,2,1,2
34631,7,1,1,0,2,0,0,6,2,1,4
34632,0,1,3,0,0,0,0,6,2,0,2
34633,8,2,3,0,2,0,0,6,2,0,1
34634,2,1,2,1,2,2,0,6,2,1,2
34635,1,1,0,0,2,0,0,6,2,1,1
34636,1,1,1,0,2,2,0,6,2,0,2
34637,9,2,5,1,2,0,0,6,2,1,2
34638,6,0,5,0,2,0,0,6,2,1,4
34639,8,2,2,0,2,0,1,6,2,1,1
34640,0,2,3,0,0,0,0,6,2,1,2
34641,7,0,3,0,0,2,0,6,2,0,2
34642,1,1,0,0,0,0,0,6,2,0,2
34643,4,2,6,0,0,0,0,6,2,1,2
34644,3,2,3,0,2,0,0,6,2,1,2
34645,1,1,1,0,2,2,0,6,2,0,2
34646,1,1,1,0,2,2,0,6,2,1,2
34647,1,2,1,0,2,0,0,6,2,1,2
34648,9,2,2,0,2,0,0,6,2,2,2
34649,9,1,6,0,2,0,0,6,2,1,1
34650,0,2,6,0,2,0,0,6,2,1,2
34651,7,0,2,0,1,1,0,6,2,1,3
34652,0,2,3,0,2,0,0,6,2,1,1
34653,1,1,2,0,0,0,0,6,2,1,2
34654,1,1,5,0,0,0,0,6,2,1,1
34655,0,1,6,0,0,0,0,6,2,1,2
34656,0,0,6,0,1,1,1,6,2,1,2
34657,0,1,6,0,2,0,0,6,2,0,2
34658,1,1,0,0,0,0,1,6,2,1,3
34659,9,1,6,0,0,2,0,6,2,0,2
34660,9,1,5,0,0,2,0,6,2,1,3
34661,1,1,2,0,0,0,1,6,2,1,3
34662,0,2,3,0,2,0,0,6,2,1,1
34663,1,0,2,1,2,0,0,6,2,1,2
34664,0,1,3,0,0,2,0,6,2,1,1
34665,4,1,6,0,2,0,1,6,2,1,2
34666,9,2,5,0,2,0,0,6,2,0,2
34667,9,2,5,0,0,0,0,6,2,1,2
34668,2,2,6,0,0,0,0,6,2,1,1
34669,7,2,3,0,2,0,0,6,2,0,1
34670,0,2,6,0,2,0,0,6,2,1,1
34671,1,1,1,1,0,2,0,6,2,1,1
34672,1,1,1,0,0,2,0,6,2,0,1
34673,10,1,2,0,2,0,0,6,2,1,2
34674,1,1,0,0,0,0,0,6,2,1,3
34675,0,0,2,0,2,0,0,6,2,1,2
34676,0,2,6,0,2,0,0,6,2,1,1
34677,7,1,3,0,2,0,0,6,2,1,3
34678,1,1,1,0,0,0,0,6,2,1,1
34679,7,2,3,0,0,0,0,6,2,0,1
34680,1,2,2,0,0,0,0,6,2,1,1
34681,2,1,5,0,0,2,0,6,2,1,2
34682,1,2,2,1,2,0,0,6,2,1,2
34683,1,1,2,1,2,0,0,6,2,0,1
34684,0,1,6,0,0,0,0,6,2,1,2
34685,7,2,3,0,2,0,0,6,2,0,2
34686,9,2,5,1,2,0,0,6,2,1,2
34687,0,2,3,0,2,0,0,6,2,1,1
34688,9,2,5,0,2,2,0,6,2,1,1
34689,9,2,5,0,0,0,1,6,2,1,1
34690,1,1,2,0,2,2,0,6,2,1,3
34691,2,1,6,1,2,2,0,6,2,1,3
34692,0,1,6,1,0,2,0,6,2,1,4
34693,0,0,3,1,2,2,0,6,2,1,3
34694,2,1,6,0,2,0,0,6,2,1,2
34695,9,2,5,0,2,0,0,6,2,1,1
34696,1,1,1,1,0,2,1,6,2,1,2
34697,1,1,2,0,0,0,0,6,2,1,2
34698,1,3,0,0,1,1,0,6,2,1,4
34699,2,1,6,0,2,2,0,6,2,1,3
