MSSubClass,LotFrontage,LotArea,Street,LotConfig,Condition1,YearBuilt,RoofStyle,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,OpenPorchSF,YrSold,SalePrice
split,NA,10147,Pave,CulDSac,Norm,1994,Gable,TA,PConc,Gd,TA,No,392,GasA,Gd,3,1,TA,7,Typ,1,BuiltIn,64,2007,
story_new,NA,8637,Pave,Inside,Norm,1999,Gable,TA,PConc,Gd,TA,No,923,GasA,Gd,3,1,TA,7,Typ,1,Attchd,48,2007,
story_new,63,7875,Pave,Inside,Norm,1996,Gable,TA,PConc,Gd,TA,No,691,GasA,Gd,3,1,Gd,6,Typ,0,Attchd,44,2007,
story_new,60,7500,Pave,Inside,Norm,1999,Gable,TA,PConc,Gd,TA,No,938,GasA,Ex,5,1,TA,7,Typ,1,Attchd,30,2007,
old_new,NA,9556,Pave,Corner,Norm,1992,Gable,TA,PConc,Gd,TA,No,1168,GasA,Gd,3,1,Gd,6,Typ,0,Attchd,21,2007,
story_new,NA,7655,Pave,CulDSac,Norm,1993,Gable,TA,PConc,Gd,TA,No,903,GasA,Gd,3,1,TA,7,Typ,1,Attchd,84,2007,
old_new,160,18160,Grvl,Inside,Norm,1964,Gable,TA,CBlock,TA,TA,Av,1302,GasA,Fa,3,1,TA,6,Typ,1,Attchd,108,2007,
old_new,38,4740,Pave,Inside,Norm,1988,Gable,TA,CBlock,Gd,TA,Gd,1166,GasA,Gd,2,1,TA,5,Typ,0,Attchd,108,2007,
old_new,35,5118,Pave,Inside,Norm,1990,Gable,TA,PConc,Gd,TA,Gd,1312,GasA,Gd,1,1,Gd,4,Typ,1,Attchd,64,2007,
story_new,98,12328,Pave,Inside,Norm,2005,Hip,TA,PConc,Ex,TA,Mn,1149,GasA,Ex,4,1,Ex,10,Typ,1,BuiltIn,32,2007,
old_new,52,51974,Pave,CulDSac,PosN,2006,Hip,TA,PConc,Ex,TA,Av,2660,GasA,Ex,4,1,Gd,8,Typ,2,Attchd,135,2007,
duplex,195,41600,Pave,FR2,Norm,1969,Gable,TA,CBlock,Gd,TA,Gd,1100,GasW,TA,3,1,TA,7,Mod,0,2Types,0,2007,
old_new,61,8035,Pave,Inside,Norm,2006,Gable,TA,PConc,Ex,TA,Gd,1612,GasA,Ex,2,1,Ex,6,Typ,1,Attchd,164,2007,
old_new,85,14082,Pave,Inside,Norm,2006,Hip,TA,PConc,Ex,Gd,Gd,2220,GasA,Ex,1,1,Gd,7,Typ,1,Attchd,80,2007,
old_new,81,13870,Pave,Inside,PosA,2006,Hip,TA,PConc,Ex,TA,Gd,1742,GasA,Ex,3,1,Ex,8,Typ,1,Attchd,52,2007,
old_new,NA,10960,Pave,Inside,Norm,1984,Hip,TA,CBlock,Gd,TA,No,1284,GasA,TA,3,1,TA,5,Typ,0,Attchd,0,2007,
story_new,78,12090,Pave,Inside,Norm,1981,Gable,TA,CBlock,Gd,TA,No,725,GasA,Ex,3,1,Gd,6,Typ,1,Attchd,72,2007,
old_new,93,12299,Pave,Inside,Norm,1978,Gable,TA,CBlock,Gd,TA,No,1529,GasA,TA,3,1,Gd,7,Typ,1,Attchd,0,2007,
story_new,61,11339,Pave,Inside,PosA,1979,Hip,TA,CBlock,Gd,TA,No,780,GasA,TA,4,1,Gd,9,Typ,1,Attchd,72,2007,
old_new,79,11850,Pave,FR2,Norm,1984,Gable,TA,CBlock,Gd,TA,No,1153,GasA,TA,3,1,Gd,6,Typ,0,Attchd,103,2007,
old_new,80,10400,Pave,Inside,Norm,1979,Gable,TA,CBlock,Gd,TA,No,1259,GasA,Ex,2,1,TA,5,Typ,1,Attchd,141,2007,
old_new,128,13001,Pave,Inside,PosN,1971,Hip,TA,CBlock,TA,TA,Mn,1625,GasA,TA,2,1,TA,6,Typ,1,Attchd,0,2007,
split,64,8991,Pave,CulDSac,PosN,1976,Gable,TA,CBlock,Gd,TA,Gd,1228,GasA,TA,3,1,Gd,5,Typ,1,Attchd,36,2007,
story_new,80,8000,Pave,Inside,PosN,1974,Gable,TA,CBlock,TA,TA,No,1084,GasA,TA,4,1,TA,8,Typ,1,Attchd,96,2007,
old_new,63,9457,Pave,Inside,Norm,1970,Gable,TA,CBlock,TA,TA,No,925,GasA,TA,3,1,TA,7,Min2,0,Detchd,0,2007,
old_new,66,7920,Pave,Inside,Norm,1970,Gable,TA,CBlock,TA,TA,No,914,GasA,Ex,3,1,Ex,5,Typ,0,Attchd,0,2007,
old_new,NA,17199,Pave,FR2,Norm,1961,Gable,Gd,BrkTil,TA,TA,No,914,GasA,Ex,2,1,TA,4,Typ,0,Basment,0,2007,
old_new,33,4113,Pave,Inside,Norm,2001,Gable,TA,PConc,Gd,TA,Mn,1337,GasA,Ex,2,1,Gd,5,Typ,1,Attchd,68,2007,
old_new,26,10943,Pave,FR2,Norm,1997,Gable,TA,PConc,Gd,TA,No,1405,GasA,Ex,2,1,Gd,5,Typ,1,Attchd,68,2007,
story_new,21,2205,Pave,Inside,Norm,1973,Gable,TA,CBlock,TA,TA,No,525,GasA,TA,3,1,TA,6,Typ,0,Detchd,0,2007,
story_new,21,2058,Pave,Inside,Norm,1973,Gable,TA,CBlock,TA,TA,No,672,GasA,Ex,4,1,Ex,7,Typ,0,Detchd,28,2007,
old_new,24,2304,Pave,Inside,Norm,1978,Gable,TA,CBlock,Gd,TA,No,1061,GasA,TA,2,1,TA,4,Typ,0,Attchd,32,2007,
old_new,65,7150,Pave,Inside,Norm,1966,Hip,TA,CBlock,TA,TA,No,988,GasA,TA,3,1,TA,5,Typ,0,Detchd,0,2007,
old_new,96,12469,Pave,FR2,Norm,2006,Hip,TA,PConc,Ex,TA,Gd,1790,GasA,Ex,3,1,Ex,7,Typ,1,Attchd,36,2007,
old_new,91,11825,Pave,Inside,Norm,2006,Gable,TA,PConc,Ex,TA,Mn,1694,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,112,2007,
old_new,110,14333,Pave,Corner,Norm,2007,Gable,TA,PConc,Gd,TA,Gd,2108,GasA,Ex,2,1,Gd,7,Typ,1,Attchd,142,2007,
story_new,107,13641,Pave,Inside,Norm,2007,Hip,TA,PConc,Ex,TA,Gd,1934,GasA,Ex,3,1,Ex,8,Typ,1,Attchd,58,2007,
story_new,110,13440,Pave,Inside,Norm,2006,Hip,TA,PConc,Ex,TA,No,1108,GasA,Ex,4,1,Ex,11,Typ,1,BuiltIn,39,2007,
old_new,105,15431,Pave,Inside,Norm,2005,Hip,TA,PConc,Ex,TA,Gd,1994,GasA,Ex,2,1,Ex,7,Typ,2,Attchd,65,2007,
old_new,107,13891,Pave,Inside,Norm,2007,Hip,TA,PConc,Ex,TA,Gd,2552,GasA,Ex,3,1,Ex,8,Typ,2,Attchd,28,2007,
story_new,118,13654,Pave,CulDSac,Norm,2005,Gable,TA,PConc,Ex,TA,Gd,1704,GasA,Ex,4,1,Ex,9,Typ,1,BuiltIn,55,2007,
old_new,59,17169,Pave,CulDSac,Norm,2007,Hip,TA,PConc,Ex,TA,Av,2320,GasA,Ex,2,1,Ex,7,Typ,1,Attchd,30,2007,
story_new,134,16659,Pave,Corner,Norm,2007,Gable,TA,PConc,Gd,TA,No,1582,GasA,Ex,3,1,Gd,7,Typ,1,Detchd,368,2007,
story_new,82,9709,Pave,Inside,Norm,2007,Gable,TA,PConc,Ex,TA,Gd,918,GasA,Ex,3,1,Ex,8,Typ,2,BuiltIn,104,2007,
old_new,94,13615,Pave,Corner,Norm,2006,Hip,TA,PConc,Ex,TA,Gd,1802,GasA,Ex,3,1,Ex,7,Typ,1,Attchd,105,2007,
story_new,99,13069,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,Av,1706,GasA,Ex,5,1,Ex,11,Typ,1,BuiltIn,50,2007,
story_new,110,14277,Pave,Inside,Norm,2003,Gable,TA,PConc,Ex,TA,Mn,1317,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,228,2007,
story_new,NA,12568,Pave,Inside,Norm,2007,Hip,TA,PConc,Ex,TA,Av,895,GasA,Ex,3,1,Ex,8,Typ,1,Attchd,104,2007,
old_new,70,9926,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,Mn,1614,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,38,2007,
old_new,71,9254,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,No,1721,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,27,2007,
story_new,92,10732,Pave,Corner,Norm,2006,Gable,TA,PConc,Gd,TA,No,1298,GasA,Ex,3,1,Gd,7,Typ,0,BuiltIn,40,2007,
old_new,34,3901,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,Av,1302,GasA,Ex,1,1,Gd,5,Typ,1,Attchd,50,2007,
old_new,34,3903,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,Av,1302,GasA,Ex,1,1,Gd,5,Typ,1,Attchd,50,2007,
old_new,41,6289,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,Av,1362,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,28,2007,
old_new,34,4590,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,Gd,Mn,1554,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,73,2007,
old_new,48,7841,Pave,Inside,Norm,2005,Hip,TA,PConc,Ex,TA,No,1577,GasA,Ex,2,1,Ex,6,Typ,1,Attchd,39,2007,
old_new,48,6240,Pave,Inside,Norm,2006,Hip,TA,PConc,Gd,TA,No,1324,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,38,2007,
old_new,48,3242,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,No,1405,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,36,2007,
story_new,59,15810,Pave,Inside,RRAn,2007,Gable,TA,CBlock,Gd,TA,No,768,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,0,2007,
story_new,65,10237,Pave,Inside,RRAn,2005,Gable,TA,PConc,Gd,TA,No,768,GasA,Ex,3,1,Gd,6,Typ,1,Attchd,38,2007,
story_new,58,13204,Pave,Inside,RRAn,2006,Gable,TA,PConc,Gd,TA,No,608,GasA,Ex,3,1,Gd,6,Typ,0,BuiltIn,33,2007,
story_new,62,8857,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,738,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,30,2007,
story_new,63,9729,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,698,GasA,Ex,3,1,Gd,6,Typ,1,BuiltIn,34,2007,
old_new,88,12216,Pave,Corner,Norm,2005,Gable,TA,PConc,Gd,TA,Av,1326,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,23,2007,
story_new,72,8229,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,Av,752,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,32,2007,
story_new,64,7713,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,No,728,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,24,2007,
old_new,64,7697,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,No,1246,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,0,2007,
old_new,NA,3621,Pave,Inside,Norm,2003,Hip,TA,PConc,Gd,TA,Gd,1406,GasA,Ex,2,1,Gd,7,Typ,1,Attchd,20,2007,
old_new,53,3710,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,Av,1266,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,16,2007,
split,65,16219,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,Gd,835,GasA,Ex,2,1,Gd,5,Typ,0,Attchd,24,2007,
split,87,11084,Pave,Corner,Norm,2004,Gable,TA,PConc,Gd,TA,No,384,GasA,Ex,3,1,Gd,8,Typ,1,BuiltIn,0,2007,
old_new,59,10936,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,Av,1510,GasA,Ex,3,1,Gd,6,Typ,1,Attchd,18,2007,
split,NA,11950,Pave,Corner,Norm,2003,Gable,TA,PConc,Gd,TA,No,384,GasA,Ex,3,1,Gd,7,Typ,1,BuiltIn,0,2007,
story_new,63,7875,Pave,Inside,Norm,2003,Gable,TA,PConc,Gd,TA,No,847,GasA,Ex,4,1,Gd,8,Typ,1,BuiltIn,48,2007,
story_new,NA,8740,Pave,Inside,Norm,2002,Gable,TA,PConc,Gd,TA,No,854,GasA,Ex,4,1,Gd,8,Typ,1,BuiltIn,48,2007,
story_new,58,9487,Pave,Inside,Norm,2000,Gable,TA,PConc,Gd,TA,No,915,GasA,Ex,3,1,TA,7,Typ,1,Attchd,50,2007,
story_new,59,9649,Pave,Inside,Norm,1999,Gable,TA,PConc,Gd,TA,No,941,GasA,Ex,3,1,TA,7,Typ,1,Attchd,42,2007,
story_new,100,12191,Pave,Inside,Norm,1997,Hip,TA,PConc,Gd,TA,Av,1779,GasA,Ex,4,1,Gd,8,Typ,2,Attchd,61,2007,
story_new,89,10557,Pave,Inside,Norm,1998,Gable,TA,PConc,Ex,TA,Gd,1408,GasA,Ex,4,1,Gd,9,Typ,1,Attchd,87,2007,
story_new,74,11002,Pave,Inside,Norm,1998,Gable,TA,PConc,Gd,TA,No,1389,GasA,Ex,4,1,Gd,9,Typ,1,Attchd,60,2007,
story_new,83,10790,Pave,Inside,Norm,1998,Gable,TA,PConc,Gd,TA,No,1066,GasA,Ex,4,1,Gd,8,Typ,1,BuiltIn,38,2007,
story_new,88,11762,Pave,Inside,Norm,1992,Gable,TA,PConc,Ex,TA,No,1105,GasA,Ex,4,1,Gd,9,Typ,1,Attchd,65,2007,
story_new,82,9044,Pave,Inside,Norm,1996,Gable,Gd,PConc,Gd,TA,No,1325,GasA,Ex,4,1,Gd,8,Typ,1,Attchd,92,2007,
old_new,75,9910,Pave,Inside,Feedr,2007,Gable,TA,PConc,Gd,TA,No,1369,GasA,Ex,3,1,Gd,5,Typ,0,Attchd,203,2007,
old_new,91,11830,Pave,Inside,Feedr,2007,Gable,TA,PConc,Gd,TA,No,1542,GasA,Ex,3,1,Gd,6,Typ,1,Attchd,110,2007,
old_new,76,10612,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,Mn,1524,GasA,Gd,3,1,Gd,7,Typ,1,Attchd,46,2007,
old_new,98,12291,Pave,Inside,Norm,2007,Hip,TA,PConc,Ex,TA,Av,1966,GasA,Ex,1,1,Ex,6,Typ,1,Attchd,52,2007,
old_new,85,9965,Pave,FR2,Feedr,2007,Gable,TA,PConc,Gd,TA,No,1528,GasA,Ex,3,1,Gd,6,Typ,1,Attchd,228,2007,
old_new,74,8847,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,TA,Av,1538,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,40,2007,
old_new,70,8251,Pave,Inside,Norm,2005,Gable,TA,PConc,Gd,Gd,Av,1494,GasA,Ex,3,1,Gd,7,Typ,1,Attchd,35,2007,
story_new,70,9605,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,982,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,53,2007,
story_new,75,8778,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,1302,GasA,Ex,3,1,Gd,7,Typ,0,BuiltIn,40,2007,
old_new,72,8640,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,No,1338,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,141,2007,
old_new,75,9000,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,1335,GasA,Ex,3,1,Gd,6,Typ,0,Attchd,210,2007,
story_new,72,8640,Pave,Inside,Norm,2007,Gable,TA,PConc,Gd,TA,Av,896,GasA,Ex,3,1,Gd,8,Typ,0,Attchd,96,2007,
story_new,81,10411,Pave,Corner,Norm,2007,Gable,TA,CBlock,Gd,TA,NA,725,GasA,Ex,3,1,Gd,8,Typ,0,Attchd,0,2007,
story_new,112,12217,Pave,Inside,Norm,2007,Hip,TA,PConc,Ex,TA,Av,955,GasA,Ex,3,1,Ex,8,Typ,1,Attchd,127,2007,
old_new,84,10440,Pave,Corner,Norm,2007,Gable,TA,PConc,Gd,TA,Mn,1574,GasA,Ex,2,1,Ex,6,Typ,1,Attchd,256,2007,
old_new,100,11824,Pave,Corner,Norm,2006,Gable,TA,PConc,Gd,TA,Av,1685,GasA,Ex,2,1,Gd,5,Typ,1,Attchd,63,2007,
story_new,85,10625,Pave,Inside,Norm,2004,Gable,TA,PConc,Gd,TA,Av,1158,GasA,Ex,4,1,Gd,9,Min2,1,BuiltIn,127,2007,
old_new,63,7500,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,1100,GasA,Ex,3,1,TA,6,Typ,0,NA,136,2007,
old_new,63,7500,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,Gd,No,1143,GasA,Ex,3,1,Gd,5,Typ,0,NA,55,2007,
old_new,60,12450,Pave,Inside,RRAe,2003,Gable,TA,PConc,Gd,TA,No,1094,GasA,Ex,3,1,Gd,6,Typ,0,Detchd,0,2007,
old_new,65,7441,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,1461,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,32,2007,
story_new,NA,11613,Pave,Corner,Norm,1993,Gable,TA,PConc,Gd,TA,No,864,GasA,Ex,3,1,Gd,7,Typ,0,Attchd,85,2007,
story_new,50,8012,Pave,Inside,Norm,1980,Gable,TA,CBlock,TA,TA,No,630,GasA,Ex,2,1,TA,5,Typ,2,Attchd,0,2007,
old_new,64,6285,Pave,Inside,Norm,1977,Gable,TA,CBlock,Gd,TA,No,894,GasA,TA,2,1,TA,5,Typ,0,Detchd,0,2007,
old_new,84,7476,Pave,Corner,Norm,1968,Gable,TA,CBlock,TA,TA,No,1040,GasA,TA,3,1,TA,5,Typ,0,Detchd,0,2007,
story_new,NA,19522,Pave,Inside,Norm,1990,Gable,TA,PConc,Gd,TA,No,1223,GasA,Gd,3,1,Gd,7,Typ,1,Attchd,99,2007,
old_new,44,10751,Pave,CulDSac,RRAe,1974,Gable,TA,CBlock,Fa,TA,Gd,1037,GasA,TA,2,1,TA,5,Typ,0,Attchd,47,2007,
old_new,43,12712,Pave,CulDSac,RRAe,1973,Gable,TA,CBlock,Gd,TA,Mn,1044,GasA,TA,2,1,Gd,5,Typ,1,Attchd,0,2007,
old_new,45,4379,Pave,FR2,Norm,2004,Gable,TA,PConc,Gd,TA,Av,1378,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,56,2007,
old_new,80,3523,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,1141,GasA,Ex,2,1,Gd,5,Typ,0,Attchd,60,2007,
old_new,32,3784,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,1511,GasA,Ex,2,1,Gd,5,Typ,0,Attchd,120,2007,
old_new,40,3606,Pave,Inside,Norm,2006,Gable,TA,PConc,Ex,Gd,No,1352,GasA,Ex,2,1,Gd,5,Typ,1,Attchd,241,2007,
old_new,30,5330,Pave,Inside,Norm,2006,Gable,TA,PConc,Gd,TA,No,1550,GasA,Ex,2,1,Gd,5,Typ,0,Attchd,102,2007,
story_new,24,2280,Pave,Inside,Norm,1999,Gable,TA,PConc,Gd,TA,No,744,GasA,Gd,3,1,TA,6,Typ,1,Detchd,0,2007,
story_new,24,2117,Pave,Inside,Norm,2000,Gable,TA,PConc,Gd,TA,No,756,GasA,Ex,3,1,Gd,4,Typ,0,Detchd,32,2007,
old_new,73,7321,Pave,Inside,Norm,1999,Gable,TA,PConc,Gd,TA,No,1339,GasA,Ex,3,1,Gd,5,Typ,0,Detchd,174,2007,
story_new,NA,8010,Pave,Inside,Norm,2003,Hip,TA,PConc,Ex,TA,No,1054,GasA,Ex,3,1,Gd,8,Typ,2,Detchd,48,2007,
story_new,106,8413,Pave,Inside,Norm,1998,Gable,Gd,PConc,Ex,TA,Mn,1220,GasA,Ex,3,1,Gd,8,Typ,2,Attchd,0,2007,
old_new,50,9466,Pave,FR2,Norm,1994,Gable,TA,PConc,Gd,TA,Gd,1494,GasA,Ex,1,1,Gd,5,Typ,1,Attchd,30,2007,
old_new,80,12000,Pave,Inside,Norm,1980,Hip,TA,CBlock,Gd,TA,No,2002,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,16,2007,
old_new,94,17778,Pave,Inside,Norm,1981,Hip,TA,CBlock,Gd,TA,Gd,2461,GasA,Gd,2,1,Gd,7,Typ,2,Attchd,0,2007,
old_new,78,11700,Pave,Inside,RRAn,1968,Gable,TA,CBlock,TA,TA,No,912,GasA,Ex,3,1,TA,7,Typ,0,Attchd,126,2007,
story_new,80,8000,Pave,Inside,PosA,1970,Gable,TA,CBlock,TA,TA,No,1008,GasA,TA,4,1,TA,8,Typ,1,Attchd,192,2007,
split,NA,8723,Pave,Inside,PosN,1969,Gable,TA,PConc,Gd,TA,Av,973,GasA,Ex,3,1,TA,6,Typ,0,Attchd,0,2007,
old_new,130,11700,Pave,Corner,Norm,1968,Gable,TA,PConc,Gd,TA,No,1295,GasA,Fa,3,1,TA,6,Typ,0,Attchd,194,2007,
old_new,108,11358,Pave,Corner,Norm,1972,Hip,TA,CBlock,TA,TA,No,1124,GasA,TA,3,1,Gd,8,Typ,1,Attchd,0,2007,
old_new,80,9547,Pave,Inside,Norm,1993,Gable,TA,PConc,Gd,TA,No,1594,GasA,Ex,2,1,Gd,6,Typ,1,Attchd,80,2007,
story_new,78,10530,Pave,Inside,Norm,1993,Gable,TA,PConc,Gd,TA,No,1148,GasA,Ex,3,1,Gd,8,Typ,1,Attchd,86,2007,
old_new,88,10738,Pave,Corner,Norm,1966,Hip,TA,CBlock,TA,TA,No,1093,GasA,Gd,3,1,TA,6,Typ,1,Attchd,0,2007,
old_new,80,10800,Pave,Inside,Norm,1963,Gable,TA,CBlock,TA,TA,No,1052,GasA,TA,3,1,TA,6,Typ,0,Attchd,133,2007,
old_new,70,8050,Pave,Inside,Norm,1967,Gable,TA,CBlock,TA,TA,No,949,GasA,TA,3,1,Gd,5,Typ,0,Attchd,64,2007,
duplex,NA,10899,Pave,Inside,Norm,1964,Gable,TA,Slab,NA,NA,NA,0,GasA,TA,2,2,TA,8,Typ,0,CarPort,0,2007,
old_new,74,7450,Pave,Inside,Norm,1956,Hip,TA,CBlock,TA,TA,No,894,GasA,Gd,2,1,Gd,6,Min1,1,Detchd,72,2007,
old_new,NA,14357,Pave,CulDSac,Norm,1961,Hip,TA,CBlock,TA,TA,No,864,GasA,TA,2,1,TA,6,Typ,1,Attchd,0,2007,
old_new,76,8243,Pave,CulDSac,Norm,1961,Gable,Gd,CBlock,TA,TA,No,964,GasA,Ex,3,1,TA,5,Typ,1,Detchd,0,2007,
old_new,70,8680,Pave,Inside,Norm,1960,Hip,TA,CBlock,TA,TA,No,894,GasA,TA,3,1,TA,5,Typ,0,Detchd,0,2007,
old_new,80,8800,Pave,Inside,Norm,1966,Hip,TA,CBlock,TA,TA,No,1174,GasA,Ex,3,1,TA,6,Typ,1,Attchd,0,2007,
split,80,9200,Pave,Inside,Norm,1965,Gable,TA,CBlock,TA,TA,Gd,1042,GasA,TA,3,1,TA,5,Typ,0,Attchd,0,2007,
story_new,80,8800,Pave,Inside,Norm,1964,Gable,Gd,CBlock,TA,TA,No,845,GasA,Ex,5,1,TA,8,Typ,1,Attchd,0,2007,
old_new,NA,11382,Pave,Inside,Norm,1964,Gable,TA,CBlock,TA,TA,No,1130,GasA,TA,3,1,TA,7,Typ,1,Attchd,28,2007,
old_new,NA,22002,Pave,Corner,Norm,1959,Gable,Gd,CBlock,TA,TA,Mn,1592,GasA,Gd,3,1,Gd,6,Typ,1,Attchd,0,2007,
story_finished_attic,85,12172,Pave,Inside,Norm,1940,Gable,TA,PConc,TA,TA,No,822,GasA,TA,2,1,TA,4,Typ,0,Attchd,24,2007,
old_new,50,5000,Pave,Inside,Norm,1946,Gable,Fa,CBlock,Fa,Fa,No,666,GasA,Fa,2,1,Gd,4,Typ,0,NA,52,2007,
story_finished_attic,51,3500,Pave,Inside,Feedr,1945,Gable,TA,CBlock,TA,TA,No,370,GasA,TA,2,1,Fa,4,Typ,0,NA,21,2007,
old_new,50,5175,Pave,Inside,RRAn,1958,Gable,TA,CBlock,TA,TA,No,808,GasA,Ex,2,1,TA,5,Typ,0,Detchd,0,2007,
old_new,80,9600,Pave,Inside,Norm,1955,Hip,Gd,CBlock,TA,TA,No,1078,GasA,Ex,2,1,TA,6,Typ,0,Attchd,0,2007,
duplex,63,8668,Pave,Corner,Norm,1968,Gable,TA,CBlock,TA,TA,No,1560,GasA,TA,4,2,TA,8,Typ,0,Detchd,0,2007,
split,NA,10050,Pave,Inside,Norm,1966,Gable,TA,CBlock,TA,TA,Av,793,GasA,Ex,3,1,TA,6,Typ,1,Basment,40,2007,
split,100,9600,Pave,Inside,Norm,1961,Hip,TA,CBlock,TA,TA,Av,1218,GasA,TA,3,1,TA,6,Typ,1,Attchd,0,2007,
old_new,73,8760,Pave,Inside,Norm,1957,Gable,TA,CBlock,TA,TA,No,936,GasA,TA,2,1,Gd,4,Typ,0,Attchd,0,2007,
old_new,65,6860,Pave,Inside,Norm,1956,Gable,TA,CBlock,TA,TA,No,1008,GasA,Ex,3,1,Fa,6,Typ,0,Detchd,0,2007,
old_new,60,8250,Pave,Corner,Norm,1963,Gable,TA,CBlock,TA,TA,No,1053,GasA,Gd,3,1,Gd,6,Typ,0,2Types,0,2007,
old_new,70,9100,Pave,Inside,Norm,1960,Hip,TA,CBlock,TA,TA,No,1144,GasA,TA,3,1,TA,6,Typ,1,Attchd,0,2007,
old_new,80,9736,Pave,Inside,Feedr,1957,Gable,TA,CBlock,TA,TA,No,1331,GasA,Gd,4,1,TA,8,Typ,3,Attchd,0,2007,
old_new,72,9770,Pave,Inside,Norm,1957,Gable,TA,CBlock,TA,TA,No,922,GasA,TA,2,1,TA,5,Typ,0,Attchd,34,2007,
old_new,70,12198,Pave,Inside,Norm,1955,Gable,TA,CBlock,TA,TA,Av,1204,GasA,TA,3,1,TA,7,Typ,1,Attchd,82,2007,
old_new,75,10050,Pave,Inside,Norm,1955,Hip,TA,CBlock,TA,TA,No,1216,GasA,TA,3,1,TA,5,Typ,0,Attchd,0,2007,
old_new,60,11556,Pave,Inside,Norm,1953,Gable,Ex,CBlock,TA,TA,No,864,GasA,Gd,3,1,Ex,6,Typ,0,Detchd,0,2007,
duplex,70,8078,Pave,Inside,Norm,1958,Hip,TA,CBlock,TA,TA,No,1560,GasA,TA,4,2,TA,8,Typ,0,Detchd,0,2007,
old_new,60,10950,Pave,Inside,Norm,1952,Hip,TA,CBlock,TA,TA,No,948,GasA,TA,2,1,TA,5,Typ,0,Detchd,48,2007,
old_new,68,7942,Pave,Inside,Norm,1953,Hip,TA,CBlock,TA,TA,No,1040,GasA,TA,3,1,TA,6,Typ,0,Attchd,0,2007,
old_new,71,8540,Pave,Corner,Norm,1956,Gable,Gd,CBlock,TA,TA,No,925,GasA,TA,3,1,Gd,5,Typ,0,Detchd,0,2007,
story_finished_attic,55,7150,Pave,Inside,Norm,1955,Gable,TA,PConc,TA,TA,No,1190,GasA,Gd,4,1,Fa,7,Typ,0,Detchd,0,2007,
old_new,70,8400,Pave,Corner,Norm,1955,Gable,Gd,CBlock,TA,TA,No,923,GasA,TA,3,1,TA,5,Typ,2,Attchd,0,2007,
old_new,75,9532,Pave,Inside,Norm,1953,Gable,TA,CBlock,TA,TA,No,1105,GasA,Gd,3,1,TA,6,Min1,1,Attchd,0,2007,
